method,seed_index,slot,time_avg_delay,time_avg_energy_raw,time_avg_energy_scaled,time_avg_fidelity
proposed,2,310,3009.52956784,5.081078879445e-01,0.50810789,0.67596522
proposed,2,311,3008.29413348,5.072275352271e-01,0.50722754,0.67594003
proposed,2,312,3004.41522467,5.060101316630e-01,0.50601013,0.67577141
proposed,2,313,3001.69163349,5.058834434612e-01,0.50588344,0.6756819
proposed,2,314,2998.43812112,5.055467215490e-01,0.50554672,0.67584345
proposed,2,315,2999.60381911,5.050917760518e-01,0.50509178,0.67583262
proposed,2,316,2996.54644495,5.050865687385e-01,0.50508657,0.67580529
proposed,2,317,2995.19149546,5.053407923368e-01,0.50534079,0.67581851
proposed,2,318,2995.80769172,5.049797417765e-01,0.50497974,0.67590142
proposed,2,319,2996.71057189,5.047117948435e-01,0.50471179,0.67581675
proposed,2,320,3004.18069526,5.052369558553e-01,0.50523696,0.67572137
proposed,2,321,3005.87571644,5.056004642538e-01,0.50560046,0.67572351
proposed,2,322,3012.31496855,5.061391566995e-01,0.50613916,0.67566746
proposed,2,323,3021.09270699,5.055771785406e-01,0.50557718,0.67561098
proposed,2,324,3032.21612241,5.094719459820e-01,0.50947195,0.67569382
proposed,2,325,3031.57165396,5.097636413034e-01,0.50976364,0.6755758
proposed,2,326,3029.60506683,5.097304259625e-01,0.50973043,0.67550984
proposed,2,327,3029.58422115,5.102399800988e-01,0.51023998,0.67550423
proposed,2,328,3029.28046307,5.101348295345e-01,0.51013483,0.67547544
proposed,2,329,3026.59731243,5.101141656629e-01,0.51011417,0.67545568
proposed,2,330,3025.19289338,5.096200501189e-01,0.50962005,0.67540509
proposed,2,331,3027.32846082,5.095467651422e-01,0.50954677,0.6754935
proposed,2,332,3025.09366134,5.091046331555e-01,0.50910463,0.67542019
proposed,2,333,3027.56164861,5.098791335501e-01,0.50987913,0.67553357
proposed,2,334,3026.3666485,5.104260348447e-01,0.51042603,0.67551276
proposed,2,335,3025.918526,5.099575075532e-01,0.50995751,0.67559564
proposed,2,336,3027.44440513,5.114635638672e-01,0.51146356,0.67562965
proposed,2,337,3026.19781498,5.107824311419e-01,0.51078243,0.67553725
proposed,2,338,3025.75701953,5.102046163065e-01,0.51020462,0.67548386
proposed,2,339,3025.3852407,5.103334376837e-01,0.51033344,0.67536098
proposed,2,340,3024.06865248,5.106788607224e-01,0.51067886,0.67534489
proposed,2,341,3031.12526025,5.127014662424e-01,0.51270147,0.67538827
proposed,2,342,3030.10845464,5.121985477512e-01,0.51219855,0.67527246
proposed,2,343,3026.99741794,5.116177212463e-01,0.51161772,0.67531506
proposed,2,344,3026.16167677,5.119706474348e-01,0.51197065,0.6752335
proposed,2,345,3030.87118164,5.122515523492e-01,0.51225155,0.6752765
proposed,2,346,3027.98281044,5.117876291737e-01,0.51178763,0.67526485
proposed,2,347,3028.53600737,5.110370772321e-01,0.51103708,0.67506887
proposed,2,348,3024.18198106,5.108806839226e-01,0.51088068,0.67517669
proposed,2,349,3031.40297975,5.106109326218e-01,0.51061093,0.67516491
proposed,2,350,3027.17360773,5.098917379122e-01,0.50989174,0.67509951
proposed,2,351,3023.9277522,5.093518084280e-01,0.50935181,0.67501708
proposed,2,352,3023.64448712,5.095886820580e-01,0.50958868,0.6751449
proposed,2,353,3027.38522488,5.099153310913e-01,0.50991533,0.67514549
proposed,2,354,3024.84330259,5.097380441242e-01,0.50973804,0.67511646
proposed,2,355,3024.65850689,5.090461770077e-01,0.50904618,0.67504369
proposed,2,356,3025.03985809,5.089792880127e-01,0.50897929,0.67500762
proposed,2,357,3043.64747643,5.095263267814e-01,0.50952633,0.6749835
proposed,2,358,3050.56564304,5.122918673743e-01,0.51229187,0.67475911
proposed,2,359,3048.30655265,5.125368603979e-01,0.51253686,0.67467942
proposed,2,360,3062.35793328,5.129493411048e-01,0.51294934,0.67474737
proposed,2,361,3059.46598319,5.126035927583e-01,0.51260359,0.67462438
proposed,2,362,3055.74918744,5.119949697317e-01,0.51199497,0.67461158
proposed,2,363,3053.05087511,5.112129286384e-01,0.51121293,0.67463813
proposed,2,364,3051.95032025,5.110331136619e-01,0.51103311,0.67468776
proposed,2,365,3051.82992043,5.111284787788e-01,0.51112848,0.67492594
proposed,2,366,3049.46111198,5.104135363782e-01,0.51041354,0.67503265
proposed,2,367,3050.00039456,5.099181335212e-01,0.50991813,0.67513044
proposed,2,368,3047.68118875,5.095126917964e-01,0.50951269,0.67518248
proposed,2,369,3051.57724476,5.101279892391e-01,0.51012799,0.67526897
proposed,2,370,3051.92624978,5.105161785770e-01,0.51051618,0.675284
proposed,2,371,3054.63839853,5.099407283555e-01,0.50994073,0.67535287
proposed,2,372,3050.54560413,5.096443062969e-01,0.50964431,0.67528478
proposed,2,373,3052.32370986,5.087206429547e-01,0.50872064,0.67526415
proposed,2,374,3050.69746863,5.090647903776e-01,0.50906479,0.67531308
proposed,2,375,3052.11042705,5.082952086404e-01,0.50829521,0.67546758
proposed,2,376,3049.11967755,5.081289430674e-01,0.50812894,0.67551873
proposed,2,377,3051.24764355,5.078705706041e-01,0.50787057,0.67559664
proposed,2,378,3048.11090486,5.074909518196e-01,0.50749095,0.67550068
proposed,2,379,3046.99486947,5.076103977770e-01,0.5076104,0.67557167
proposed,2,380,3046.88077679,5.076608737920e-01,0.50766087,0.67561008
proposed,2,381,3043.81861822,5.068227157505e-01,0.50682272,0.67568074
proposed,2,382,3041.70751498,5.070660908309e-01,0.50706609,0.67562536
proposed,2,383,3038.80397279,5.067102471450e-01,0.50671025,0.6757279
proposed,2,384,3038.5034472,5.068040686797e-01,0.50680407,0.67585212
proposed,2,385,3037.37289694,5.070844830908e-01,0.50708448,0.67586369
proposed,2,386,3036.38259325,5.066669145613e-01,0.50666691,0.67582438
proposed,2,387,3036.7953567,5.064138353083e-01,0.50641384,0.67589888
proposed,2,388,3036.45233806,5.059644030188e-01,0.5059644,0.6758716
proposed,2,389,3042.74068752,5.064315884677e-01,0.50643159,0.67604014
proposed,2,390,3043.36632283,5.066595870102e-01,0.50665959,0.6759167
proposed,2,391,3042.88799395,5.068316924471e-01,0.50683169,0.67595915
proposed,2,392,3041.10731436,5.064285952524e-01,0.5064286,0.67599483
proposed,2,393,3038.61359987,5.062382207995e-01,0.50623822,0.67612502
proposed,2,394,3038.57387842,5.060657930962e-01,0.50606579,0.67621932
proposed,2,395,3039.60958987,5.055451006318e-01,0.5055451,0.67628461
proposed,2,396,3039.2060516,5.053357152246e-01,0.50533572,0.6763435
proposed,2,397,3036.83525577,5.054193543213e-01,0.50541935,0.67637933
proposed,2,398,3035.21021542,5.047486449019e-01,0.50474864,0.67638238
proposed,2,399,3035.91297188,5.041320947791e-01,0.50413209,0.67640237
proposed,2,400,3037.59731456,5.040821790267e-01,0.50408218,0.67629402
proposed,2,401,3043.82876663,5.044063261289e-01,0.50440633,0.67627711
proposed,2,402,3047.39040137,5.050301976138e-01,0.5050302,0.67627038
proposed,2,403,3054.48818131,5.054358589881e-01,0.50543586,0.6761415
proposed,2,404,3056.75950733,5.068778188817e-01,0.50687782,0.67598891
proposed,2,405,3061.73742347,5.067702646905e-01,0.50677026,0.67591939
proposed,2,406,3061.08668487,5.068429048418e-01,0.5068429,0.67588147
proposed,2,407,3060.34233037,5.071488267343e-01,0.50714883,0.67586743
proposed,2,408,3065.72986583,5.075589770570e-01,0.50755898,0.67588904
proposed,2,409,3063.83150715,5.073502896393e-01,0.50735029,0.67588117
proposed,2,410,3063.99083705,5.074762337789e-01,0.50747623,0.67593073
proposed,2,411,3064.72509935,5.077313328857e-01,0.50773133,0.67596116
proposed,2,412,3063.17822458,5.074491865817e-01,0.50744919,0.67588379
proposed,2,413,3063.8671872,5.078465075741e-01,0.50784651,0.67585792
proposed,2,414,3061.77611488,5.074358654632e-01,0.50743587,0.67591851
proposed,2,415,3066.03629882,5.073476905238e-01,0.50734769,0.67591521
proposed,2,416,3064.73288822,5.070511909314e-01,0.50705119,0.67585776
proposed,2,417,3063.86270496,5.071371803470e-01,0.50713718,0.6758694
proposed,2,418,3075.84632192,5.070031382908e-01,0.50700314,0.67585097
proposed,2,419,3077.49106331,5.070664392888e-01,0.50706644,0.67573225
proposed,2,420,3083.00013235,5.062509419348e-01,0.50625094,0.67549569
proposed,2,421,3083.05879795,5.067125426176e-01,0.50671254,0.6754087
proposed,2,422,3108.00444821,5.069956278245e-01,0.50699563,0.6753829
proposed,2,423,3109.93969274,5.084616214851e-01,0.50846162,0.67524988
proposed,2,424,3107.44508652,5.084702277223e-01,0.50847023,0.67520324
proposed,2,425,3109.35961486,5.086401598908e-01,0.50864016,0.67515494
proposed,2,426,3109.02066285,5.092372364608e-01,0.50923724,0.67519979
proposed,2,427,3108.21890224,5.094918254425e-01,0.50949183,0.67523851
proposed,2,428,3106.95340684,5.089838281808e-01,0.50898383,0.67525198
proposed,2,429,3110.16657841,5.088460463643e-01,0.50884605,0.67529816
proposed,2,430,3112.61775947,5.095099756959e-01,0.50950998,0.67521504
proposed,2,431,3111.22148743,5.097165664161e-01,0.50971657,0.67506772
proposed,2,432,3110.34319203,5.093308944817e-01,0.50933089,0.67508206
proposed,2,433,3109.43307251,5.092044090271e-01,0.50920441,0.67510168
proposed,2,434,3113.27302117,5.102279935783e-01,0.51022799,0.67513691
proposed,2,435,3113.4155665,5.103606871722e-01,0.51036069,0.67515734
proposed,2,436,3113.19647237,5.106710088682e-01,0.51067101,0.67515628
proposed,2,437,3113.21856323,5.103182413629e-01,0.51031824,0.67518799
proposed,2,438,3117.99509891,5.119887237242e-01,0.51198872,0.67523719
proposed,2,439,3117.41628986,5.117238021606e-01,0.5117238,0.67518277
proposed,2,440,3116.90818898,5.117736653072e-01,0.51177367,0.67522216
proposed,2,441,3114.76823653,5.118365295386e-01,0.51183653,0.67517456
proposed,2,442,3113.40395549,5.110791353996e-01,0.51107914,0.67517739
proposed,2,443,3112.91404685,5.108700963673e-01,0.5108701,0.67524923
proposed,2,444,3119.6834068,5.130376695406e-01,0.51303767,0.67541757
proposed,2,445,3117.74903085,5.131168652291e-01,0.51311687,0.67538244
proposed,2,446,3116.69851066,5.129029524917e-01,0.51290295,0.67543536
proposed,2,447,3115.29487944,5.126216284163e-01,0.51262163,0.67555078
proposed,2,448,3113.07769418,5.121057503897e-01,0.51210575,0.67563944
proposed,2,449,3110.90913518,5.115608625251e-01,0.51156086,0.67564598
proposed,2,450,3109.40762139,5.115156062225e-01,0.51151561,0.67563261
proposed,2,451,3109.63868432,5.113096109687e-01,0.51130961,0.6756547
proposed,2,452,3108.30656065,5.111639380189e-01,0.51116394,0.67561845
proposed,2,453,3105.87142121,5.104916551995e-01,0.51049166,0.67560068
proposed,2,454,3111.66188135,5.124983091838e-01,0.51249831,0.6755976
proposed,2,455,3109.66959564,5.125407200737e-01,0.51254072,0.67558828
proposed,2,456,3107.87830271,5.120206449407e-01,0.51202064,0.67556894
proposed,2,457,3105.73444375,5.116225770849e-01,0.51162258,0.67554036
proposed,2,458,3104.85072402,5.118350999630e-01,0.5118351,0.67553392
proposed,2,459,3102.80647143,5.115003812449e-01,0.51150038,0.67552705
proposed,2,460,3102.13861452,5.108400431315e-01,0.51084004,0.67549492
proposed,2,461,3102.07668855,5.106833317264e-01,0.51068333,0.67538978
proposed,2,462,3100.57356474,5.106429948417e-01,0.51064299,0.67530694
proposed,2,463,3098.98095726,5.103967811783e-01,0.51039678,0.67536002
proposed,2,464,3096.24009065,5.101777934928e-01,0.51017779,0.67537816
proposed,2,465,3095.14961632,5.098605367350e-01,0.50986054,0.67542631
proposed,2,466,3094.12567457,5.093512748769e-01,0.50935127,0.67544632
proposed,2,467,3094.61880299,5.093220728950e-01,0.50932207,0.67545663
proposed,2,468,3096.83394298,5.090234389718e-01,0.50902344,0.67551674
proposed,2,469,3107.00983878,5.086263129977e-01,0.50862631,0.67546003
proposed,2,470,3105.56512321,5.089373547860e-01,0.50893735,0.67529455
proposed,2,471,3107.02146906,5.088769826017e-01,0.50887698,0.67530358
proposed,2,472,3105.49360179,5.092257017833e-01,0.5092257,0.6753071
proposed,2,473,3106.20102289,5.089133421260e-01,0.50891334,0.67528871
proposed,2,474,3105.58747349,5.090891174670e-01,0.50908912,0.67533781
proposed,2,475,3103.55439367,5.089324452261e-01,0.50893245,0.67539118
proposed,2,476,3100.58844615,5.083449384404e-01,0.50834494,0.67537824
proposed,2,477,3098.90814814,5.077527942234e-01,0.50775279,0.67532495
proposed,2,478,3101.27889763,5.081184379354e-01,0.50811844,0.67538079
proposed,2,479,3100.42488438,5.080988516393e-01,0.50809885,0.67538948
proposed,2,480,3097.55300336,5.076804596024e-01,0.50768046,0.67534466
proposed,2,481,3098.06350718,5.071428163670e-01,0.50714282,0.67529428
proposed,2,482,3097.12662143,5.073539250349e-01,0.50735393,0.67529648
proposed,2,483,3099.71440377,5.088589355443e-01,0.50885894,0.67526278
proposed,2,484,3096.66486062,5.087574369525e-01,0.50875744,0.67522583
proposed,2,485,3094.22792572,5.079825309325e-01,0.50798253,0.67518535
proposed,2,486,3092.06476396,5.074697999225e-01,0.5074698,0.67516622
proposed,2,487,3092.83566036,5.071917415160e-01,0.50719174,0.67516934
proposed,2,488,3093.07606224,5.074925354831e-01,0.50749254,0.67512024
proposed,2,489,3091.5232473,5.076176613436e-01,0.50761766,0.67507922
proposed,2,490,3091.08201354,5.070047364519e-01,0.50700474,0.67510094
proposed,2,491,3090.517929,5.068494958039e-01,0.5068495,0.67507561
proposed,2,492,3087.91021662,5.064957340414e-01,0.50649573,0.67516625
proposed,2,493,3087.44624303,5.063600642397e-01,0.50636006,0.67509206
proposed,2,494,3085.28140937,5.056695887976e-01,0.50566959,0.67505653
proposed,2,495,3083.55227157,5.056344840856e-01,0.50563448,0.67505668
proposed,2,496,3082.20460511,5.051566165880e-01,0.50515662,0.67505658
proposed,2,497,3084.19998639,5.047538989951e-01,0.5047539,0.67502309
proposed,2,498,3082.26843337,5.047679151394e-01,0.50476792,0.67494432
proposed,2,499,3083.37852892,5.049059233969e-01,0.50490592,0.67490631
proposed,2,500,3084.01060459,5.048169928048e-01,0.50481699,0.67490507
proposed,3,1,3942.76732014,9.975213438520e-02,0.09975213,0.56165762
proposed,3,2,3613.18090725,5.244125776935e-01,0.52441258,0.5959139
proposed,3,3,3453.84316361,5.543284519768e-01,0.55432845,0.62270349
proposed,3,4,4166.95385211,5.884131636445e-01,0.58841316,0.64446237
proposed,3,5,3797.01940701,5.702076858421e-01,0.57020769,0.64808369
proposed,3,6,3663.33895455,5.405436283328e-01,0.54054363,0.65672352
proposed,3,7,3418.44649934,5.295133771634e-01,0.52951338,0.66492662
proposed,3,8,3166.27934877,5.244632950511e-01,0.5244633,0.67066807
proposed,3,9,3145.28492391,4.849341250152e-01,0.48493413,0.67597646
proposed,3,10,3102.08692908,4.857648927941e-01,0.48576489,0.67453052
proposed,3,11,3055.16171219,4.823494843037e-01,0.48234948,0.67618164
proposed,3,12,2940.1295415,4.808762680307e-01,0.48087627,0.67785374
proposed,3,13,2920.52894871,4.757326729222e-01,0.47573267,0.67967926
proposed,3,14,2855.3174288,4.716419478113e-01,0.47164195,0.6803493
proposed,3,15,2804.57175164,4.594722156722e-01,0.45947222,0.68345393
proposed,3,16,3028.95223178,4.578124595065e-01,0.45781246,0.68440817
proposed,3,17,2997.75051785,4.545229898970e-01,0.45452299,0.68491987
proposed,3,18,3056.5972157,4.674707237344e-01,0.46747072,0.68672424
proposed,3,19,3079.46708241,4.647655636270e-01,0.46476556,0.68873442
proposed,3,20,3022.57404289,4.533544616842e-01,0.45335446,0.68932856
proposed,3,21,2989.33437096,4.567897374213e-01,0.45678974,0.69118071
proposed,3,22,2934.2026181,4.546803070163e-01,0.45468031,0.69128411
proposed,3,23,2930.44047855,4.555098260761e-01,0.45550983,0.69096076
proposed,3,24,2888.05746881,4.490575413641e-01,0.44905754,0.69110931
proposed,3,25,3084.1737209,4.393947741417e-01,0.43939477,0.69027858
proposed,3,26,3089.50227123,4.445142052840e-01,0.44451421,0.69005871
proposed,3,27,3050.96020059,4.469695705080e-01,0.44696957,0.68991818
proposed,3,28,3062.85286693,4.500153872357e-01,0.45001539,0.69054601
proposed,3,29,3030.62945954,4.418769883260e-01,0.44187699,0.69115725
proposed,3,30,2984.85425786,4.361393951648e-01,0.4361394,0.69043426
proposed,3,31,2978.19943485,4.330691307316e-01,0.43306913,0.69016712
proposed,3,32,2935.6926422,4.320423789190e-01,0.43204238,0.68798798
proposed,3,33,2936.83250792,4.373995803464e-01,0.43739958,0.68754786
proposed,3,34,2927.08019673,4.366085318916e-01,0.43660853,0.68892528
proposed,3,35,2900.89672874,4.372413482016e-01,0.43724135,0.68938151
proposed,3,36,2931.43155037,4.512620017660e-01,0.451262,0.68964737
proposed,3,37,2912.23315814,4.545885201863e-01,0.45458852,0.68859488
proposed,3,38,2894.32413313,4.550274725954e-01,0.45502747,0.68802913
proposed,3,39,2889.75511058,4.504760156466e-01,0.45047602,0.68901579
proposed,3,40,2915.49609273,4.645411544466e-01,0.46454115,0.69018532
proposed,3,41,2935.30562195,4.698465219421e-01,0.46984652,0.69103659
proposed,3,42,2924.82799997,4.639706396638e-01,0.46397064,0.69035264
proposed,3,43,2933.60533127,4.672600070347e-01,0.46726001,0.68981706
proposed,3,44,2967.52921002,4.623815468892e-01,0.46238155,0.68918531
proposed,3,45,3042.7478702,4.910281966377e-01,0.4910282,0.68797013
proposed,3,46,3026.15435035,4.932758461848e-01,0.49327585,0.68784327
proposed,3,47,3015.59218061,4.929733427314e-01,0.49297334,0.68836592
proposed,3,48,3015.1046113,4.928136192240e-01,0.49281362,0.68825265
proposed,3,49,3000.42327254,4.931077410931e-01,0.49310774,0.68867626
proposed,3,50,2975.3776194,4.877008294015e-01,0.48770083,0.68897715
proposed,3,51,2998.72150268,4.889012981527e-01,0.4889013,0.68880772
proposed,3,52,2995.91306671,4.846274502597e-01,0.48462745,0.6884271
proposed,3,53,2974.05439379,4.860648581970e-01,0.48606486,0.6872744
proposed,3,54,2968.78163692,4.842756810528e-01,0.48427568,0.68801871
proposed,3,55,2975.49000327,4.834421177224e-01,0.48344212,0.68808014
proposed,3,56,2976.89718628,4.800007603096e-01,0.48000076,0.68748195
proposed,3,57,2960.59520538,4.824655033300e-01,0.4824655,0.68712806
proposed,3,58,2969.10624691,4.797228143041e-01,0.47972281,0.68711902
proposed,3,59,2966.02875401,4.779865025544e-01,0.4779865,0.68634316
proposed,3,60,2951.16975795,4.787223936049e-01,0.47872239,0.68669492
proposed,3,61,2962.93720951,4.838933756033e-01,0.48389338,0.68757259
proposed,3,62,2959.39699377,4.804329553825e-01,0.48043296,0.68736217
proposed,3,63,2990.11835419,4.751279867727e-01,0.47512799,0.68688999
proposed,3,64,2991.59855201,4.778492254717e-01,0.47784923,0.6875128
proposed,3,65,2987.20578797,4.794598674603e-01,0.47945987,0.68712817
proposed,3,66,2983.98827985,4.799812455637e-01,0.47998125,0.68759312
proposed,3,67,2979.76171969,4.802000025099e-01,0.4802,0.68710766
proposed,3,68,2974.02780312,4.780107628508e-01,0.47801076,0.68709006
proposed,3,69,3000.75391806,4.877234075423e-01,0.48772341,0.68697256
proposed,3,70,2981.42018172,4.866582687728e-01,0.48665827,0.68679275
proposed,3,71,2963.04304149,4.841590989733e-01,0.4841591,0.68758748
proposed,3,72,2973.29252102,4.838988936193e-01,0.48389889,0.68769017
proposed,3,73,2995.44812058,4.814889579671e-01,0.48148896,0.6869005
proposed,3,74,2998.22343307,4.848626345316e-01,0.48486263,0.686347
proposed,3,75,2994.28257787,4.868382001110e-01,0.4868382,0.6864015
proposed,3,76,2983.86590965,4.882111802509e-01,0.48821118,0.68662774
proposed,3,77,2970.57534022,4.856179847751e-01,0.48561798,0.68651044
proposed,3,78,2958.98704252,4.819408316077e-01,0.48194083,0.68608611
proposed,3,79,2967.13171703,4.802689399908e-01,0.48026894,0.68624443
proposed,3,80,2962.30687115,4.812029542702e-01,0.48120295,0.68661514
proposed,3,81,2961.73210558,4.858296258571e-01,0.48582963,0.68674862
